Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to
2018-02-14 22:00:02,Saraiva,,"b'Para exercitar a cachola depois da bagunca, livros para grandes pensadores com ate 50% OFF: https://t.co/I0nVhWLk0g https://t.co/xuKQ225EHI'",False,False,0,21,
2018-02-14 19:00:01,Saraiva,,"b'Um assassinato de policiais vai tornar a vida da Tenente Eve Dallas ainda mais conturbada. Perca o folego com ""Promessa Mortal"": https://t.co/owPpROlTs7 https://t.co/jNeDZcP5tO'",False,False,0,9,
2018-02-14 17:00:05,Saraiva,,b'Ainda da tempo de curtir o Alalao de ofertas especiais de Carnaval. Nao perca: https://t.co/SsvrtFzM9g https://t.co/b1jqW89IMU',False,False,0,8,
2018-02-14 11:30:00,Saraiva,,b'Aproveite a manha e embarque no bloco Unidos do Cupom. Todos os e-Books com 35% OFF utilizando o cupom FOLIA35 no momento da compra: https://t.co/32LYc8n67x https://t.co/7bL4AT1RWk',False,False,5,37,
2018-02-13 22:00:00,Saraiva,,b'A ala dos MAIORES descontos esta passando agora! Livros importados com ate 90% OFF: https://t.co/fhN7J5irGU https://t.co/CrtmpptDLU',False,False,0,15,
2018-02-13 20:00:01,Saraiva,,"b'Bloco do Condado com livros de Tolkien por apenas R$19,90. Garanta ja os seus preciosos: https://t.co/tQnxmR1qGA https://t.co/VfuqhjajUZ'",False,False,0,14,
2018-02-13 16:00:02,Saraiva,,"b'Quinta, o novo filmaco da #Marvel estreia nos cinemas brasileiros. Saiba mais sobre #PanteraNegra no blog: https://t.co/4yjsQb5FJW https://t.co/NF3UrX3unA'",False,False,8,30,
2018-02-13 11:30:00,Saraiva,,"b'Na comissao de frente, 15% OFF nas compras de livraria acima de R$89,90. So para comecar o dia bem: https://t.co/gvTr81RQZ6 https://t.co/VG8GpDZl5b'",False,False,0,22,
2018-02-12 22:00:03,Saraiva,,"b'No grupo especial do Carnaval da Saraiva, livros EXCLUSIVOS com descontos de ate 70%. Nota 10 e pouco: https://t.co/8we4cYMira'",False,False,1,16,
2018-02-12 19:00:00,Saraiva,,b'A historia do Samba tambem e a historia do Brasil. Aproveite nossas ofertas carnavalescas para conhecer um pouco mais desse ritmo tao brasileiro: https://t.co/84xeBfRFK1 https://t.co/0dAvgPD41t',False,False,0,8,
2018-02-12 17:00:04,Saraiva,,b'Bloco dos Geeks? So podia ser online mesmo. Descontos especiais em literatura nerd para curtir no Carnaval: https://t.co/1Qt0xLG5HD https://t.co/Uc58jleYqv',False,False,1,24,
2018-02-12 12:00:00,Saraiva,,b'E o primeiro bloco a desfilar em nossa avenida e o Bloco da Mente. Livros de Psicologia com descontos progressivos e ate 20% OFF acima de 4 livros: https://t.co/DH6ZfJYWlN https://t.co/a6vzfQiBIF',False,False,1,28,
2018-02-11 22:00:00,Saraiva,,"b'""The Owl Always Hunts At Night"", um livro para ler com todas as luzes acesas. Versao com idioma original aqui: https://t.co/RpUq4efqgl https://t.co/HftZkPT0O4'",False,False,2,19,
2018-02-11 20:00:02,Saraiva,,"b'5 anos depois, os escoceses do Franz Ferdinand voltam com um novo disco: (link) O titulo promete um trabalho ainda melhor que os anteriores. E voce, curtiu https://t.co/CbHKRyPwu0 https://t.co/rc8BuvhehS'",False,False,2,33,
2018-02-11 17:00:03,Saraiva,,"b'""Muita festa e eu pra baixo. Nao to nesse pique, Saraiva."" Relaxa! Os livros tambem curam. Da uma olhada nessa selecao de Livroterapia: https://t.co/SQkyxjpynU https://t.co/Mo5WrYLQU0'",False,False,3,20,
2018-02-11 12:00:00,Saraiva,,b'Domingo? O Carnaval nao para! Livros importados com ate 90% de desconto: https://t.co/oLhctU6gxu https://t.co/3iTrHJU0AY',False,False,3,54,
2018-02-10 22:00:00,Saraiva,,b'Oooooolha os Unidos do Cupom na aveniiiida! Garanta seus E-books com +35% OFF usando o cupom FOLIA35: https://t.co/vEEl8yhtN3',False,False,2,13,
2018-02-10 15:30:00,Saraiva,,b'Quem curte cosplay nao necessariamente e fa de carnaval. Ta em casa? Entao vem conferir nossa selecao de HQs e Mangas: https://t.co/IWEmgLoIbi https://t.co/8tOLXdZV4s',False,False,1,18,
2018-02-10 13:30:01,Saraiva,,"b'Quer comecar o primeiro ano da facul tranquilo, tranquilo? Vem pra ca: https://t.co/1GCxAWnWoJ https://t.co/HGg1DrGUif'",False,False,0,18,
2018-02-09 22:30:00,Saraiva,,b'#EuAmoLer livros curtinhos! Confira uma selecao de leituras para devorar em 1 dia: https://t.co/iDIVBOwZqb https://t.co/drPgOSzgdN',False,False,3,41,
2018-02-09 20:00:04,Saraiva,,"b'Queremos saber: surpreender (positivamente) o par e um dos segredos de uma relacao duradoura? Essa e a premissa de ""Surprise Me"", novo livro de Sophie Kinsella: \n\n- SIM, e indispensavel.\n- NAO, da para viver sem. https://t.co/IAzXq5d2vI https://t.co/tRvLmX2KGI'",False,False,1,15,
2018-02-09 19:35:53,Saraiva,,b'Qual DIVA merece esse hino de promocao? Responda usando a hashtag e acompanhe o resultado por aqui: https://t.co/qpFj15PwDq https://t.co/skASNeKU7b',False,False,7,40,
2018-02-09 16:00:00,Saraiva,,"b'Desafio! Escolha UM destes artista para ouvir entre 4 paredes:\n\n1 @Jessie J\n2 @SIA\n3 @RitaOra\n4 @DuaLipa\n5 @LiamPayne\n\nTrilha sonora de 50 Tons de Liberdade, na Saraiva: https://t.co/AOccaeQGcd https://t.co/vx2sVKOZtk'",False,False,5,22,
2018-02-09 12:32:00,Saraiva,,"b'O bloco de livros vai passar! Ganhe +15% OFF em compras acima de R$89,90: https://t.co/E3k3oJ8Vu6 https://t.co/CG2oTguKnX'",False,False,3,17,
2018-02-08 22:30:01,Saraiva,,b'#ComoEuMeSintoQuando sou veterano e quero me enturmar com os calouros. Volta as Aulas e na Saraiva: https://t.co/omUgg2f9Cu https://t.co/JiuBVjbo0t',False,False,4,20,
2018-02-08 21:00:01,Saraiva,,"b'O dia 20 de abril esta logo ai! Ate la, va treinando como enfrentar os Deuses mais fortes da historia. God Of War, em pre-venda na Saraiva: https://t.co/FBIRNUCxnY https://t.co/E44dJYeRs0'",False,False,0,15,
2018-02-08 19:00:04,Saraiva,,b'Sera que a quimica do casal Grey resiste a presenca de uma 3a pessoa? Descubra em 50 Tons de Liberdade: https://t.co/opg3x3MWBk https://t.co/AZACowPWpX',False,False,2,25,
2018-02-08 15:00:00,Saraiva,,"b'Desca 20mil Leguas Submarinas para comemorar o aniversario de Julio Verne, o pai da ficcao cientifica: https://t.co/SGifp3oERh https://t.co/uHeCMVoaE8'",False,False,13,50,
2018-02-08 12:25:00,Saraiva,,b'Quais os top 5 viloes do universo #StarWars ? Vem ver no blog da Saraiva: https://t.co/7k0quox141 https://t.co/qtAaWR7oR0',False,False,1,16,
2018-02-07 22:00:03,Saraiva,,"b'Para curtir o carnaval tranquilo, um guia para deixar seu cerebro afiadissimo para o resto do ano. ""Treine Seu Cerebro Para Provas"", de Augusto Cury: https://t.co/WzTXmO2gEs https://t.co/BGZqgYFReb'",False,False,0,17,
2018-02-07 20:43:09,Saraiva,,"b'Os Grifinorios, determinados como sempre, ganharam a batalha! A capa vencedora agora esta com 10% OFF. Basta usar o codigo GRIFINORIA : https://t.co/06QgWUGtIK https://t.co/8D5YJk3zLd'",False,False,2,29,
2018-02-07 19:00:01,Saraiva,,"b'A delicadeza de Nicholas Sparks esta devolta no livro ""Um Homem de Sorte"". Sorte a nossa! Garanta o seu: https://t.co/Cv2p6EmwiY'",False,False,0,7,
2018-02-07 17:00:05,Saraiva,,"b'Um romance sobre escolhas e renuncias nos momentos mais dificeis da vida. ""E Assim Que Acaba"", de Colleen Hoover: https://t.co/TGc1cxHgGb https://t.co/4tDDY2kNMS'",False,False,3,15,
2018-02-07 14:00:01,Saraiva,,b'Nao vai conseguir farrear no pre-carnaval? Tudo bem! Estamos com descontos em toda a loja para quem vai esperar ate sexta para baguncar: https://t.co/5NcwLm2Az6 https://t.co/XEKGirLZr5',False,False,1,13,
2018-02-06 23:00:01,Saraiva,,"b'Ta faltando foco para cumprir com as suas responabilidades? Paulo Vieira vai te apresentar ""O Poder da Autorresponsabilidade"": https://t.co/CEirFXJH39 https://t.co/lt2eBSopQf'",False,False,2,18,
2018-02-06 22:00:02,Saraiva,,"b'Grandes mudancas sao necessarias para seguir em frente. Descubra o que NY reserva a Louisa Clark em ""Ainda Sou Eu"", o 3o livro da serie ""Como Eu Era Antes de Voce"". Para ler no idioma original: https://t.co/3xvHc8Jn9F https://t.co/NuT8aMElCp'",False,False,2,15,
2018-02-06 16:00:02,Saraiva,,"b'Sabia que um dos favoritos ao #OSCAR2018 foi inspirado em um livro? Aproveite que ainda da tempo e leia ""Me Chame Pelo Seu Nome"" antes da cerimonia: https://t.co/cBOdQcO4fY https://t.co/MotFrjpndQ'",False,False,4,28,
2018-02-06 11:30:00,Saraiva,,"b'Alem de ter conquistado uma legiao de jogadores fanaticos ao redor do mundo, World of Warcraft tambem se tornou filme e ate mesmo livro. Que tal conhecer um pouco mais sobre esse game de sucesso? https://t.co/16KHNpdfnv https://t.co/aWOoOYdisG'",False,False,1,14,
2018-02-05 23:00:03,Saraiva,,"b'Daniela Arbex e a reporagem definitiva sobre a tragedia da boate Kiss, de Santa Maria/RS, em 2013: https://t.co/xis1hlHDdz https://t.co/KuxsJ8wstu'",False,False,1,16,
2018-02-05 21:20:00,Saraiva,,b'NAO SE RENDA a preguica e comece a ler a historia de como Winston Churchill negou a paz com a Alemanha Nazista e entrou em guerra contra Hitler: https://t.co/VOoxTYoL4q https://t.co/UsqL3G5HGo',False,False,5,36,
2018-02-05 20:00:02,Saraiva,,"b'Se voce nao gosta de Carnaval, nao precisa ser esse cara. Estamos com descontos em toda a loja para voce passar o feriadao curtindo de outra maneira: https://t.co/H0w57fewWc https://t.co/C5jYZKGjU7'",False,False,1,14,
2018-02-05 19:15:01,Saraiva,,b'A festa comeca agora! Ja tem oferta rolando no pre-Carnaval da Saraiva: https://t.co/H0w57fewWc https://t.co/EcJvhORSSr',False,False,0,7,
2018-02-04 22:00:02,Saraiva,,"b'Pra encantar o coracao e os olhos de qualquer cinefilo, preparamos essa selecao especial de amor em preto e branco: https://t.co/r6ACn9JVqJ https://t.co/PfmxyJkWwO'",False,False,4,17,
2018-02-04 20:00:01,Saraiva,,b'So passamos pra avisar que voce esta quase perdendo toda a livraria com ate 80% OFF + desconto progressivo. Muita calma! Da tempo de aproveitar: https://t.co/DPqAFysrEV https://t.co/BYY0uWbqcz',False,False,2,26,
2018-02-04 20:00:01,Saraiva,,"b'Foco nesse momento e forca pro proximo semestre. Ate chegar la, a gente te ajuda com todos os livros e materiais: https://t.co/5cya4zO4yc https://t.co/HObexrGB9J'",False,False,0,9,
2018-02-04 12:00:02,Saraiva,,"b'Um time desses, bicho! ""Liga da Justica"" ja chegou na pre-venda da Saraiva: https://t.co/fhWXiDELDC https://t.co/gCYmJSohwS'",False,False,1,42,
2018-02-03 22:00:00,Saraiva,,b'Curtir suas musicas preferidas com um otimo som + nao incomodar ninguem = um fone de ouvido novinho: https://t.co/aGLBqaFk2o https://t.co/NOCXvu1OJK',False,False,4,33,
2018-02-03 19:00:01,Saraiva,,"b'No clima de Hogwarts, fizemos uma batalha entre as casa valendo +10% OFF na edicao especial da vencedora! Vote usando a hashtag e acompanhe o resultado por aqui: https://t.co/fFDEWa7y85 https://t.co/wyFoX92o6t'",False,False,1,34,
2018-02-03 15:30:01,Saraiva,,"b'Nao e loucura, e a realidade: TODA A LIVRARIA COM ATE 80% OFF + DESCONTO PROGRESSIVO. Ta esperando o que? Chega mais: https://t.co/frKQeDxJqk https://t.co/SMBE9AHRBH'",False,False,5,63,
2018-02-03 13:30:00,Saraiva,,"b""Pra quem gosta de ler no original (e ja quer aproveitar para afiar o ingles) preparamos uma selecao de HQ's importadas com ate 70% OFF: https://t.co/HzmbxEYXA3 https://t.co/ctO5NJs1lE""",False,False,1,36,
2018-02-02 22:00:02,Saraiva,,"b'Sofa confortavel, controle na mao, 1 ano de games online garantidos... Nada melhor do que ficar Suave na Live: https://t.co/NO4fqVu1WC https://t.co/KeAmJpRwQZ'",False,False,0,11,
2018-02-02 20:00:03,Saraiva,,"b'Se o filme ja emocionou tanta gente que valeu ate indicacao ao Oscar, imagine a beleza que ha no livro ""Me Chame Pelo Seu Nome"": https://t.co/dii5IR1L6H https://t.co/YAd54K4kRK'",False,False,6,35,
2018-02-02 16:00:02,Saraiva,,"b'#WinstonChurchill foi um grande personagem da historia. Valeu uma atuacao inacreditavel de Gary Oldman, um filme indicado ao Oscar, e tambem esse grande livro aqui:   https://t.co/5abqrivliu https://t.co/FaYHoR38rO'",False,False,2,17,
2018-02-02 11:30:01,Saraiva,,"b'A musa @shakira, sempre Loca Loca Loca, com seus Hips que Don\'t Lie, esta completando 40 anos! Comemore com ""El Dorado"": https://t.co/YBetVM88Lk https://t.co/mkgpTtUzCH'",False,False,1,35,
2018-02-01 21:28:30,Saraiva,,"b'E desconto que voce quer, @? Entao olha so: livros com ate 80% OFF + desconto progressivo!!! So vem: https://t.co/WERQfXB0fl https://t.co/EtLm6hKbr4'",False,False,6,37,
2018-02-01 19:00:03,Saraiva,,"b'Para te ajudar a criar um menu digno de aplausos, selecionamos as obras que nao podem faltar na bancada de sua cozinha. Confira! https://t.co/FTt9fTodxM https://t.co/F6UYVOoebE'",False,False,0,12,
2018-02-01 16:43:00,Saraiva,,"b'Um sonho: diploma na mao! Mas ateee la, meu caro universitario, seu lugar e aqui, garantindo a volta as aulas: https://t.co/kCMj9NQxjk https://t.co/P6vKH9YXag'",False,False,1,19,
2018-02-01 12:41:00,Saraiva,,"b'Todo mundo precisa um livro preferido pra ler, reler, ler de tras pra frente, ponta cabeca... Quem ainda nao achou o seu, so uma dica: #LivroENaSaraiva https://t.co/jFzP4kQXPp https://t.co/8gGdsZJ5Jk'",False,False,3,25,
2018-01-31 22:00:02,Saraiva,,b'Nada de ficar pegando o material dos outros! Quem aproveita a maior volta as aulas do Brasil tem tudo que precisa: https://t.co/gx8I2ziT4l https://t.co/9kUAq6oKaE',False,False,0,19,
2018-01-31 20:59:21,Saraiva,,"b'Assim como em Hogwarts, aqui tambem tem batalha entre as casas, mas aqui vale +10% OFF na edicao especial da vencedora! Vote usando a hashtag e acompanhe o resultado por aqui: https://t.co/JTIm6EOynk https://t.co/ABRPARcWgn'",False,False,1,31,
2018-01-31 20:52:25,Saraiva,,b'RT @editorarecord: A maravilhosa @Carinarissi recebeu o premio Destaques do Ano 2017 da @Saraiva! Parabens!  https://t.co/DQuiWN1Ql3',False,False,9,0,
2018-01-31 19:00:00,Saraiva,,b'Sempre tem ofertas impactantes esperando por voce na Saraiva. Agora e hora de filmes e series com ate 60% de desconto: https://t.co/FBIR3Q5li3 https://t.co/KuFiKqIcEJ',False,False,1,13,
2018-01-31 17:00:02,Saraiva,,"b'Quem ainda nao se encantou com a poesia de @rupikaur_, tem agora a chance ideal: conheca os livros antigos da autora e ja garanta o novo ""O Que O Sol Faz Com As Flores"" na pre-venda: https://t.co/PhK1vegDje https://t.co/qxoHlsh97w'",False,False,0,22,
2018-01-30 22:00:03,Saraiva,,"b""Ja vai transformando essa sala em pista de danca, porque o #ImpactoSaraiva tem CD's e DVD's com 50% OFF: https://t.co/hk33WKl4in https://t.co/D6KXZsQOgi""",False,False,0,22,
2018-01-30 20:24:29,Saraiva,,"b'RT @cialetras: Conheca a colecao Jose Saramago exclusiva da @Saraiva, inspirada no projeto grafico da Porto Editora, de Portugal. https://t...'",False,False,49,0,
2018-01-30 20:00:03,Saraiva,,b'Pra que um livro se voce pode ter varios de uma vez? Ta na hora de garantir aquele combo de leitura com esses boxes e colecoes: https://t.co/TAE0ZB4WeB https://t.co/58mG0Y81ny',False,False,5,66,
2018-01-30 16:36:48,Saraiva,,"b'Hoje nao e dia de Comic Book nao, e Dia Nacional da HQ!!! Tem muitas historias nacionais e com desconto progressivo pra voce comemorar aqui: https://t.co/KDuH3hfwur https://t.co/eeTgGAcFbe'",False,False,1,19,
2018-01-30 11:30:01,Saraiva,,"b'Breaking Bad entrou para o Livro dos Recordes como o maior sucesso de critica de todos os tempos, e abocanhou mais de 146 premios (so nos Emmys, foram 16) ao longo das cinco temporadas do programa. Quer saber mais? Vem ver: https://t.co/FxjNn1G6VA https://t.co/tEw33fXWpY'",False,False,20,109,
2018-01-29 22:00:01,Saraiva,,"b'Pode comemorar, jornalista: HOJE E SEU DIA!!! Voce merece uma selecao de grandes reportagens de presente: https://t.co/vcD3XgoME5 https://t.co/yFo5Zub8AP'",False,False,5,25,
2018-01-29 19:00:03,Saraiva,,"b'Por fora aquela cara seria de quem paga boleto, por dentro a vontade de ficar de pijama vendo desenho o dia todo. A verdade e que ""Ninguem Vira Adulto de Verdade"": https://t.co/y4u2vQ5Ug3 https://t.co/0FaK8bnYIa'",False,False,6,47,
2018-01-29 18:00:01,Saraiva,,b'Star Wars nao e so cinema e tem um universo enorme te esperando aqui na Saraiva. Quer uma ajuda pra comecar? Entao use o cupom STARWARS15 pra ganhar 15% OFF nos livros da saga: https://t.co/iZaYOzDfgg https://t.co/cilT8P8cEM',False,False,0,21,
2018-01-29 17:00:03,Saraiva,,"b'So aqui voce encontra uma verdadeira invasao de livros com desconto progressivo. Vem pegar o seu aqui, pois #LivroenaSaraiva: https://t.co/kCLDUvuLKN https://t.co/WiO1Mh5jpY'",False,False,2,14,
2018-01-28 22:00:01,Saraiva,,"b'Ter um playstation 4 e bom, mas comecar ja com 4 jogos e ainda com um preco desses, e de zerar a vida mesmo: https://t.co/5I53Fg1T5J https://t.co/V4DdfNUO7s'",False,False,1,19,
2018-01-28 20:00:01,Saraiva,,"b'ALO, MINHA TIMELINE!!! Ja chegou na pre-venda o album com os sambas-enredo do carnaval 2018. SOLTA BATERIA, AAAAAAI: https://t.co/83pnxohm2v https://t.co/Z7TmY0dLfS'",False,False,1,20,
2018-01-28 17:00:02,Saraiva,,b'Tem #GRAMMYs2018 chegando por ai. Conta pra gente a sua aposta de quem vai dominar os premios da noite. Aproveita e vem garantir um super desconto nessa selecao: https://t.co/ksnr5ozk2w https://t.co/6xOh5Dt2yR',False,False,0,20,
2018-01-28 12:00:01,Saraiva,,"b'Era uma vez um alguem que nao tinha nada para ler, ate que descobriu que a Saraiva esta com desconto progressivo em toda a livraria. Entao os dias de tedio acabaram. Fim. https://t.co/A9AsXMyJmi https://t.co/bRFYdPagV0'",False,False,3,41,
2018-01-27 22:00:02,Saraiva,,"b'O aniversariante de 186 anos #LewisCarroll deixou um legado incrivel (e muito maluco) para o mundo. Celebre com ""Alice no Pais das Maravilhas"": https://t.co/tUL6dvaBtC https://t.co/oiuJdHNUCx'",False,False,6,58,
2018-01-27 19:00:03,Saraiva,,b'Existem varios boxes legais e existem os boxes legais que a Saraiva tem com ate 70% OFF (que ficam muito mais legais): https://t.co/OBvYcMBTBb https://t.co/KANEbF46oz',False,False,1,17,
2018-01-27 15:30:01,Saraiva,,b'Entre no clima do Grammy 2018 com ofertas de 15% OFF: https://t.co/tagAQ1z1wQ https://t.co/4cOoHYQ1US',False,False,3,27,
2018-01-27 13:30:00,Saraiva,,"b'Cha quentinho, cama, pijama, tudo pronto. Agora so falta o livro. Ou melhor, livros, porque tem desconto progressivo rolando por aqui: https://t.co/wPzN98fIBu https://t.co/wun4AW5p3r'",False,False,1,33,
2018-01-26 22:30:01,Saraiva,,b'Essa selecao de livros importados ate  com 40% OFF + 10% OFF a vista e perfeita pra cair no mundao atraves das paginas: https://t.co/6rK6rPOexh https://t.co/4e71AQifiM',False,False,0,12,
2018-01-26 20:00:00,Saraiva,,"b'A votacao do Premio E-bit ainda esta rolando! Que tal vir aqui rapidinho e votar na Saraiva para as categorias Diamante e Livros, heeeeein??? Chega mais e escolha a gente: https://t.co/TSy6h1TsaE https://t.co/RzVCYrC579'",False,False,0,10,
2018-01-26 16:00:05,Saraiva,,"b'Quando se fala no escritor #VictorHugo, que hoje faria 216 anos, e impossivel nao exaltar o classico da literatura, do cinema e do teatro ""Os Miseraveis"": https://t.co/m4oA8ERLYC https://t.co/gBpNYTrRbF'",False,False,7,28,
2018-01-26 13:03:00,Saraiva,,b'Muuuuuitas ofertas e duas certezas: A primeira e ninguem sai daqui sem leitura nova. A segunda e que #LivroENaSaraiva: https://t.co/HoJeKPM4tV https://t.co/uWyD5iT6m5',False,False,6,44,
2018-01-25 21:00:03,Saraiva,,"b'Olha que data mais linda, mais cheia de graca: o eterno #TomJobim faria 101 anos hoje e nao poderiamos comemorar de outra forma! Celebre ouvindo suas musicas nas vozes dos grandes da MPB: https://t.co/obaijQZzcy https://t.co/6pmMFazV9H'",False,False,4,21,
2018-01-25 19:00:01,Saraiva,,"b'Na Londres da Revolucao Industrial, ela superou o machismo e se tornou uma das maiores escritoras de todos os tempos. Nos 136 anos de #VirginiaWoolf, tem que ter classico: https://t.co/NXdLwsFijk https://t.co/BpTr5oh7q0'",False,False,6,21,
2018-01-25 15:00:04,Saraiva,,"b'No aniversario de Sao Paulo tem presente da Saraiva, sim senhor! Hoje o frete e por nossa conta para toda a cidade. Vem, MEU: https://t.co/o6ObQtVt8R https://t.co/y9kxxhdx3e'",False,False,1,15,
2018-01-25 12:00:01,Saraiva,,"b'Sirius Black, padrinho de Harry Potter, e um dos personagens mais queridos da saga. Porem, a vida de Sirius pode parecer pouco aprofundada nos livros e filmes da serie. https://t.co/ptO6evavsd https://t.co/rwvjS4Fr7a'",False,False,3,60,
2018-01-24 22:00:02,Saraiva,,b'Curtindo o fim das ferias mas ja na clima dos estudos? Entao so falta aproveitar a volta as aulas da Saraiva e comecar mais um ano. Por aqui voce leva 4 produtos de papelaria e paga so 3: https://t.co/eYWpD4yVTC https://t.co/HkO1pJMycT',False,False,1,11,
2018-01-24 22:00:01,Saraiva,,b'Curtindo o fim das ferias mas ja na clima dos estudos? Entao so falta aproveitar a volta as aulas da Saraiva e comecar mais um ano: https://t.co/q03IMMHcXa https://t.co/VQSc2aO7XX',False,False,1,9,
2018-01-24 22:00:00,Saraiva,,b'Curtindo o fim das ferias mas ja na clima dos estudos? Entao so falta aproveitar a volta as aulas da Saraiva e comecar mais um ano. Por aqui voce leva 4 produtos de papelaria e paga so 3: https://t.co/q03IMMpByA https://t.co/C19x133PZK',False,False,0,10,
2018-01-24 19:00:03,Saraiva,,"b'Parou tudo ai, porque chegou sua melhor chance de finalmente ter um LEV novinho. Com o cupom AMOLEV15 voce garante 15% OFF no seu: https://t.co/SHhxGct0Xt https://t.co/I7w1cwrEtv'",False,False,1,15,
2018-01-24 17:00:03,Saraiva,,"b'#MartinhoDaVila resolveu comemorar seus 80 anos (que vem chegando ai) homenageando sua escola de samba do coracao. Tem festa de aniversario e de carnaval juntas em ""Alo Vila Isabeeeel!!!"": https://t.co/cgUm3WznSM https://t.co/gfNi5k90hu'",False,False,0,12,
2018-01-24 14:00:03,Saraiva,,b'So passando na sua timeline pra avisar que Cupomaniacos esta de volta e com 15% OFF em toda a livraria usando o cupom EUAMOLER15: https://t.co/Pqm5Qz4Cse https://t.co/VFssvn3CYS',False,False,0,21,
2018-01-23 22:00:02,Saraiva,,"b'Pra quem gosta de passar as noites em claro mesmo, onde o filho chora a mae nao ve. Chegou o Especial Terror (se voce tiver coragem):  https://t.co/5RcGboRgvw https://t.co/6JAOv7JALS'",False,False,1,20,
2018-01-23 20:00:02,Saraiva,,b'Ainda nao se adaptou as ultimas tecnologias? Chegou sua hora! Vem de Saraiva Tech e encontre tudo o que voce precisa: https://t.co/t4xOJiD1hb https://t.co/wNxWZsmfjx',False,False,0,14,
2018-01-23 16:00:03,Saraiva,,b'Amantes do esporte Sofa com Revezamento de Sagas: garantam seus equipamentos nas 48h de Filmes e Musica da Saraiva: https://t.co/lepIaLVUwm https://t.co/HscZwGGE9b',False,False,0,7,
2018-01-23 11:30:01,Saraiva,,"b'Mais de 64 anos depois de receber o Oscar de melhor atriz, por sua atuacao em A Princesa e O Plebeu, aos 24 anos, Audrey permanece como uma das figuras mais carismaticas e influentes do showbiz. https://t.co/gdCxYuSJAo https://t.co/CoxJn6MxLB'",False,False,15,97,
2018-01-22 22:00:00,Saraiva,,"b'Atencao, atencao, chegou a Hora da Pipoca. Pegue o seu balde pra curtir suas novas series com ate 70% OFF: https://t.co/nAIGTRYBXB https://t.co/9Rx3MqoOGM'",False,False,0,18,
2018-01-22 19:00:02,Saraiva,,b'Acorda ai pra curtir um som - ou varios sons -  porque tem desconto progressivo na Playlist Saraiva: https://t.co/ZDFm04p0E3 https://t.co/l40E5pu19i',False,False,0,21,
2018-01-22 16:00:03,Saraiva,,"b'Hoje e bday de um dos caras mais amados do mundo das HQs. Nos 48 anos de @thealexrossart, tem que ter quadrinho: https://t.co/wTRTfDGV2v https://t.co/QsUbVem82a'",False,False,1,11,
2018-01-22 12:00:01,Saraiva,,"b'O novo ""God Of War"" ainda esta longe, mas isso nao dinimui nem um pouco a ansiedade (na verdade, ate aumenta). O unico jeito de acalmar os animos e aguentar a espera e ja deixar tudo garantido na pre-venda: https://t.co/gUle1NKTG1 https://t.co/RnjJLUnlYO'",False,False,2,25,
2018-01-21 22:00:00,Saraiva,,"b'Serio, uma colecao de livros sem #GeorgeOrwell nunca esta completa! Celebre os 105 desse genio lendo o seu maior classico: https://t.co/6N1huU5ima https://t.co/KkevKWAzQe'",False,False,5,17,
2018-01-21 20:00:02,Saraiva,,"b'E ai, ja escolheu suas lojas favoritas no Premio E-bit 2018? Nao esquece de escolher a Saraiva, hein ;p. Chega mais: https://t.co/GCBMtl1M9G https://t.co/UYMrZC9r3q'",False,False,2,19,
2018-01-21 17:00:02,Saraiva,,"b'Se voce ainda nao aproveitou as ofertas da Invasao Saraiva de ferias, ta vacilando, hein! Corre que da tempo! https://t.co/U7LAzFY37t https://t.co/WAnwwaJS8V'",False,False,1,12,
2018-01-21 12:00:00,Saraiva,,"b'Maisa  esteve na Saraiva para comprar o material escolar  e conversou com a gente. Falamos do filme Tudo por um Popstar,  suas preferencias literarias e planos para o futuro. Vem ver: https://t.co/fDHHibmdcz https://t.co/TQuMhgps8C'",False,False,1,17,
2018-01-20 22:00:00,Saraiva,,b'As aulas estao quase voltando e voce ainda nao comprou material? Evite o estresse e vem pra maior volta as aulas do Brasil: https://t.co/yzKXmpyfX0 https://t.co/n4pp43Hhb9',False,False,1,28,
2018-01-20 19:00:03,Saraiva,,b'Quando voce ta passando pela timeline e descobre que tem 30% OFF em e-Books usando o cupom EBOOKS30: https://t.co/TNzxSeqQ14 https://t.co/zhxH7QCxAR',False,False,1,20,
2018-01-20 15:30:00,Saraiva,,"b'Primeiro vem a batalha com o amigo pra decidir quem vai ser o Goku, depois a batalha de verdade comeca com ""Dragon Ball Z Fighter"". Ja deixa o seu garantido na pre-venda: https://t.co/D2W7eYGyPB https://t.co/WhN2oXkhDa'",False,False,0,28,
2018-01-20 13:30:01,Saraiva,,"b'Um dos mestres da nossa literatura, que nasceu no Rio, mas alcancou sua maior obra relatando a vida no sertao nordestino. Viva os 156 anos de #EuclidesDaCunha com ""Os Sertoes"": https://t.co/5JqSHKkIC8 https://t.co/qQUJSnNdUL'",False,False,2,27,
2018-01-19 22:30:01,Saraiva,,"b'#AgathaChristie e uma daquelas autoras que vale a pena ler, reler e colecionar. Por isso preparamos uma lista especial com o melhor da Rainha do Crime: https://t.co/J49iSLqj81 https://t.co/QpvOhx4omw'",False,False,11,53,
